TIMESTAMP,HIGH_PRECISION_TIME_FROM_START,STIMCODE,EXPRESSION_BROW_RAISER_LEFT,EXPRESSION_BROW_RAISER_RIGHT,EXPRESSION_BROW_LOWERER_LEFT,EXPRESSION_BROW_LOWERER_RIGHT,EXPRESSION_SMILE,EXPRESSION_KISS,EXPRESSION_MOUTH_OPEN,EXPRESSION_EYES_CLOSED_LEFT,EXPRESSION_EYES_CLOSED_RIGHT,EXPRESSION_HEAD_TURN_LEFT,EXPRESSION_HEAD_TURN_RIGHT,EXPRESSION_HEAD_UP,EXPRESSION_HEAD_DOWN,EXPRESSION_HEAD_TILT_LEFT,EXPRESSION_HEAD_TILT_RIGHT,EXPRESSION_EYES_TURN_LEFT,EXPRESSION_EYES_TURN_RIGHT,EXPRESSION_EYES_UP,EXPRESSION_EYES_DOWN,EXPRESSION_TONGUE_OUT,EXPRESSION_PUFF_RIGHT,EXPRESSION_PUFF_LEFT,BOUNDING_RECTANGLE_HEIGHT,BOUNDING_RECTANGLE_WIDTH,BOUNDING_RECTANGLE_X,BOUNDING_RECTANGLE_Y,AVERAGE_DEPTH,LANDMARK_0_X,LANDMARK_0_Y,LANDMARK_1_X,LANDMARK_1_Y,LANDMARK_2_X,LANDMARK_2_Y,LANDMARK_3_X,LANDMARK_3_Y,LANDMARK_4_X,LANDMARK_4_Y,LANDMARK_5_X,LANDMARK_5_Y,LANDMARK_6_X,LANDMARK_6_Y,LANDMARK_7_X,LANDMARK_7_Y,LANDMARK_8_X,LANDMARK_8_Y,LANDMARK_9_X,LANDMARK_9_Y,LANDMARK_10_X,LANDMARK_10_Y,LANDMARK_11_X,LANDMARK_11_Y,LANDMARK_12_X,LANDMARK_12_Y,LANDMARK_13_X,LANDMARK_13_Y,LANDMARK_14_X,LANDMARK_14_Y,LANDMARK_15_X,LANDMARK_15_Y,LANDMARK_16_X,LANDMARK_16_Y,LANDMARK_17_X,LANDMARK_17_Y,LANDMARK_18_X,LANDMARK_18_Y,LANDMARK_19_X,LANDMARK_19_Y,LANDMARK_20_X,LANDMARK_20_Y,LANDMARK_21_X,LANDMARK_21_Y,LANDMARK_22_X,LANDMARK_22_Y,LANDMARK_23_X,LANDMARK_23_Y,LANDMARK_24_X,LANDMARK_24_Y,LANDMARK_25_X,LANDMARK_25_Y,LANDMARK_26_X,LANDMARK_26_Y,LANDMARK_27_X,LANDMARK_27_Y,LANDMARK_28_X,LANDMARK_28_Y,LANDMARK_29_X,LANDMARK_29_Y,LANDMARK_30_X,LANDMARK_30_Y,LANDMARK_31_X,LANDMARK_31_Y,LANDMARK_32_X,LANDMARK_32_Y,LANDMARK_33_X,LANDMARK_33_Y,LANDMARK_34_X,LANDMARK_34_Y,LANDMARK_35_X,LANDMARK_35_Y,LANDMARK_36_X,LANDMARK_36_Y,LANDMARK_37_X,LANDMARK_37_Y,LANDMARK_38_X,LANDMARK_38_Y,LANDMARK_39_X,LANDMARK_39_Y,LANDMARK_40_X,LANDMARK_40_Y,LANDMARK_41_X,LANDMARK_41_Y,LANDMARK_42_X,LANDMARK_42_Y,LANDMARK_43_X,LANDMARK_43_Y,LANDMARK_44_X,LANDMARK_44_Y,LANDMARK_45_X,LANDMARK_45_Y,LANDMARK_46_X,LANDMARK_46_Y,LANDMARK_47_X,LANDMARK_47_Y,LANDMARK_48_X,LANDMARK_48_Y,LANDMARK_49_X,LANDMARK_49_Y,LANDMARK_50_X,LANDMARK_50_Y,LANDMARK_51_X,LANDMARK_51_Y,LANDMARK_52_X,LANDMARK_52_Y,LANDMARK_53_X,LANDMARK_53_Y,LANDMARK_54_X,LANDMARK_54_Y,LANDMARK_55_X,LANDMARK_55_Y,LANDMARK_56_X,LANDMARK_56_Y,LANDMARK_57_X,LANDMARK_57_Y,LANDMARK_58_X,LANDMARK_58_Y,LANDMARK_59_X,LANDMARK_59_Y,LANDMARK_60_X,LANDMARK_60_Y,LANDMARK_61_X,LANDMARK_61_Y,LANDMARK_62_X,LANDMARK_62_Y,LANDMARK_63_X,LANDMARK_63_Y,LANDMARK_64_X,LANDMARK_64_Y,LANDMARK_65_X,LANDMARK_65_Y,LANDMARK_66_X,LANDMARK_66_Y,LANDMARK_67_X,LANDMARK_67_Y,LANDMARK_68_X,LANDMARK_68_Y,LANDMARK_69_X,LANDMARK_69_Y,LANDMARK_70_X,LANDMARK_70_Y,LANDMARK_71_X,LANDMARK_71_Y,LANDMARK_72_X,LANDMARK_72_Y,LANDMARK_73_X,LANDMARK_73_Y,LANDMARK_74_X,LANDMARK_74_Y,LANDMARK_75_X,LANDMARK_75_Y,LANDMARK_76_X,LANDMARK_76_Y,LANDMARK_77_X,LANDMARK_77_Y,EULER_ANGLE_PITCH,EULER_ANGLE_ROLL,EULER_ANGLE_YAW,QUATERNION_W,QUATERNION_X,QUATERNION_Y,QUATERNION_Z
20150522122102934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,179,257,247,444,339.1066,290.0625,322.1586,278.9135,302.6376,274.4955,284.9147,278.2185,272.0328,291.3674,358.5766,291.7599,375.5587,283.669,394.5078,280.4687,413.6303,281.6718,427.222,294.3485,321.8359,311.143,315.1898,305.537,306.6084,303.3876,297.8982,304.5601,290.6749,307.1396,297.3237,312.9779,306.16,315.7209,314.3362,314.8836,378.6325,311.9782,385.5076,308.1269,393.2649,307.3514,401.2834,308.3361,408.2864,311.5829,401.6519,316.6707,393.2759,318.2092,385.5836,316.6275,347.819,306.6948,347.6867,323.6616,348.0846,342.1318,348.1022,360.5829,322.2945,367.8754,349.2491,374.3614,377.6758,369.1827,316.6659,400.1036,326.9757,393.5037,338.4332,389.3527,350.1476,391.4445,362.4128,389.5306,375.2942,393.9953,386.4126,400.0789,376.8279,408.9963,363.9374,412.8532,351.3568,413.1869,339.2169,412.8529,327.0975,408.2439,320.0826,400.6511,335.995,399.7246,350.1071,399.8177,365.4221,398.962,382.1772,399.7751,365.8002,400.625,351.0786,401.0038,337.1218,400.8878,253.7606,302.8834,253.5288,327.4902,256.0257,352.5197,259.5256,376.0791,266.9142,399.0488,281.2249,421.7431,300.7645,439.6312,323.7199,453.5813,351.1441,455.0062,377.5523,451.7687,400.7883,439.928,420.8686,423.7036,435.6447,402.1854,441.7253,379.7935,445.0671,356.9026,446.5002,333.6155,446.3663,311.4097,321.0068,294.4947,302.7966,292.1644,286.8705,293.1591,377.9503,298.03,395.5129,296.6164,412.1376,297.1791,307.9333,309.8257,393.3932,313.3038,-0.5016091,0.1578354,5.319747,0.9989124,0.001172737,0.04640036,-0.00443655
20150522122102985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,186,273,244,415,363.1084,309.4975,345.9616,296.7802,326.085,291.0635,305.7951,292.4512,291.5334,304.1384,381.8855,311.6156,398.5041,303.8641,417.6373,300.0491,436.263,300.7948,447.0053,312.424,342.173,326.3461,336.1981,322.1464,327.5836,319.7774,318.1997,320.2081,310.4027,321.9529,316.5714,328.5242,325.3305,331.5138,334.6224,330.4719,400.105,330.4487,407.2278,327.7408,415.9475,326.9727,424.4989,327.7684,430.5536,331.5565,424.4554,336.5722,415.062,337.8659,406.7758,335.279,370.5292,327.9051,370.5643,347.0637,371.048,367.2639,371.2041,386.5462,345.9293,390.0279,370.4399,398.103,397.1536,392.2594,336.5482,418.1483,347.7095,412.9258,360.8361,410.2202,372.2924,413.8679,384.0939,412.1236,394.744,415.7714,403.7434,420.4471,394.5771,428.8929,382.5812,434.8812,370.2268,435.298,359.3599,433.8267,345.7581,427.9708,340.7903,419.0804,358.0026,419.8062,371.6061,420.8619,385.9213,420.9561,397.9529,420.8363,384.9099,420.6326,370.6851,422.312,358.1547,420.8951,271.741,315.5842,270.275,338.3279,270.8213,362.1355,274.5737,384.9024,281.3394,407.5236,294.5992,431.6749,316.4472,454.1176,339.9225,472.7058,367.5204,478.1951,396.4493,473.0869,419.8771,456.3555,440.015,436.1049,453.1227,412.0368,459.4461,391.0927,463.6092,369.4957,465.2364,347.7447,465.0539,327.1762,345.2573,311.2182,325.3461,306.9656,307.4493,305.8517,399.9632,316.2977,417.9808,314.6923,432.8174,313.4111,327.9561,325.4561,415.8521,332.6585,-6.380219,-1.474628,4.857676,0.9974405,-0.01519485,0.04302481,-0.05505007
20150522122103044,0.0512928728697249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,182,273,245,428,363.4573,310.0591,345.9283,296.7833,325.0116,291.3032,302.9449,293.7499,288.9123,307.6853,378.3655,313.26,397.8769,303.8488,417.6463,300.0448,438.6617,300.8907,450.2342,314.9109,342.4195,326.1175,336.2107,321.9644,327.4942,319.7127,317.3039,319.9754,310.215,321.9251,316.5294,328.5175,325.3421,331.5552,334.7707,330.5233,398.7164,329.4499,407.1094,327.5564,415.9824,326.8254,424.8517,327.3957,430.7081,331.4568,424.4682,336.5717,415.0591,337.8802,406.5434,335.3454,370.5289,327.9049,370.5652,347.064,371.3661,367.1779,372.0428,386.2339,345.8987,389.8195,370.5572,397.9869,397.5292,392.2336,334.6686,418.9341,346.4282,412.9076,359.4765,409.6578,372.171,413.8148,384.0478,411.9172,396.2195,415.0448,406.6421,420.6002,398.3817,433.4023,384.8082,441.1457,371.5237,441.2795,359.2225,439.65,345.2397,430.7541,340.5474,419.2946,357.985,419.8176,371.6152,420.8886,385.8478,420.9696,399.5161,421.1943,385.2086,425.292,371.4083,426.029,358.1432,424.9584,272.8156,310.6974,271.3012,334.631,270.1883,358.4514,274.5136,382.5577,281.4798,407.0764,294.7657,431.6959,317.6288,454.6976,342.8647,475.1536,372.7261,481.6547,399.4852,474.4182,419.9692,456.3474,439.8365,435.9503,452.636,411.3392,459.652,390.409,464.4453,368.5947,465.1303,347.3175,464.6536,325.9756,345.2077,311.3962,325.2195,307.2376,307.2061,306.2022,399.7182,316.6867,418.1576,314.7952,433.8587,313.8777,328.3076,325.4419,415.966,332.5834,0,0,0,0,0,0,0
20150522122103096,0.110162383502266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,186,271,251,415,362.5599,310.1542,345.1636,296.4361,323.5081,290.2391,302.2945,293.366,288.5812,307.4558,379.3109,313.4803,397.8476,303.9554,418.8869,300.2926,439.9675,301.0934,451.3488,314.2844,343.8124,328.4401,336.7772,322.6349,326.8276,320.2836,316.7591,320.9811,309.7173,324.1933,316.2648,330.2052,325.3974,333.5707,335.3714,332.5175,398.0493,331.5453,406.3297,328.0312,415.1624,326.4183,424.9991,327.4936,432.0355,331.5761,425.3151,336.4019,415.1748,338.6028,406.1923,336.8943,371.4422,327.4174,370.8315,346.5174,371.4856,366.1435,371.9517,385.6317,344.3521,388.5104,371.616,396.6691,397.2507,391.3606,334.4366,419.9215,345.7883,414.0169,358.1541,410.5775,371.1089,413.9353,384.0041,411.1044,396.4634,414.4238,407.3736,420.3597,395.3744,431.1776,382.0241,435.4317,369.4861,434.6857,358.2069,433.9768,345.4064,428.8238,337.4404,420.8676,355.2916,420.7964,370.8726,421.6729,386.0053,421.2357,403.3849,421.317,385.5838,421.898,370.3198,421.5726,356.1797,421.5443,275.2034,317.7087,272.2623,339.8374,270.9803,363.6932,272.5824,387.2168,279.6867,410.933,294.5726,433.9966,316.8049,455.6567,341.837,471.9072,369.9876,477.7509,397.5151,471.4238,420.0562,455.3502,439.3088,435.6663,452.6632,412.1574,460.2073,391.4705,463.7842,370.5871,465.7928,348.6111,465.7217,328.6748,343.6058,311.7448,324.1445,307.7338,305.8091,307.6056,399.6245,317.4075,419.2745,315.0964,437.4122,315.882,327.9118,327.3162,416.0102,333.3671,0,0,0,0,0,0,0
20150522122103146,0.161904804914407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,185,275,261,419,362.7876,310.278,345.2561,296.4779,324.137,290.4828,303.326,293.185,289.3258,306.7906,379.3513,313.4789,397.9051,303.9649,418.9377,300.312,440.0135,301.1253,451.2295,314.4082,343.7848,328.2414,336.793,322.6178,326.866,320.2668,316.8059,320.9495,309.7954,324.1107,316.2727,330.2006,325.4561,333.5511,335.43,332.4845,398.1477,331.5265,406.4568,328.0295,415.2464,326.4438,425.0434,327.489,432.0352,331.5762,425.3161,336.4228,415.2252,338.6519,406.2475,336.9145,371.4418,327.4338,370.912,346.5558,371.6129,366.1635,372.0334,385.6364,344.3799,388.4803,371.6947,396.6935,397.6963,391.5316,334.5327,419.893,345.8923,414.0027,358.4755,410.4191,371.4106,413.7951,384.4037,411.2645,396.5281,414.5281,406.9736,420.6546,395.4993,431.2236,383.1978,436.0928,370.3699,435.2841,358.9824,434.761,345.6115,429.3383,337.8139,420.7873,356.6378,420.5986,371.3108,421.4579,386.1646,421.1935,402.0476,421.7075,385.6241,421.9048,370.4161,421.5676,356.7445,421.6715,275.1514,317.2658,272.4352,339.6176,271.183,362.7111,273.0646,385.7702,279.7218,408.4983,294.5085,433.7466,316.8101,455.6583,341.8916,472.0663,370.2874,477.7832,397.9622,471.5928,420.2304,455.4567,440.3026,436.1517,453.4399,412.2291,460.6902,391.5083,464.6956,370.4991,465.89,348.7129,465.7225,328.6757,343.6684,311.7439,324.497,307.8069,306.5105,307.3622,399.6702,317.44,419.3195,315.1269,437.3106,315.8205,327.9368,327.3426,416.0825,333.4041,0,0,0,0,0,0,0
20150522122103198,0.211906098136242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,185,184,276,267,424,364.5176,311.0261,346.4371,296.6654,324.9367,290.6691,303.9096,293.1006,289.3928,306.7927,379.3068,313.4876,397.8727,303.9293,418.9812,300.301,440.0518,301.1283,451.28,314.4244,343.636,326.7112,336.8009,322.5651,326.875,320.2753,316.8188,320.9448,309.7794,323.9364,316.2966,330.1783,325.6282,333.4379,335.6133,332.2912,398.4835,330.8148,406.8808,327.7171,416.0073,326.4689,425.3845,327.464,432.0786,331.518,425.3466,336.4169,415.3004,338.6663,406.3385,336.858,371.3887,327.3093,370.9243,346.4417,371.7368,365.8673,372.1022,384.8568,345.4902,387.5048,371.7707,396.6294,397.9883,391.5128,334.8504,419.3272,347.0912,412.9516,359.7873,409.4614,371.6583,413.583,384.4926,411.1924,396.5653,414.4964,406.7781,420.147,395.5345,431.1877,383.1964,436.0969,370.3686,435.283,359.0095,434.7546,345.7195,429.3278,338.9235,419.9654,357.124,420.2614,371.5105,421.3712,386.476,420.9504,401.7334,421.1644,385.7466,421.4412,370.4605,421.4921,356.8774,421.5096,276.7178,312.4961,274.958,335.8928,274.0001,358.8421,274.6472,383.666,279.9943,407.3686,294.7101,433.1806,316.9923,455.6405,342.131,472.4035,370.3147,477.8195,397.991,471.6759,420.2015,455.5255,440.2775,436.1728,453.4399,412.2291,460.7461,391.5141,464.937,370.2659,466.1264,348.3096,465.8571,327.5748,346.4151,312.2427,325.7857,308.0606,307.0662,307.6191,399.5948,317.6334,419.5606,315.8476,437.4295,316.0709,328.0111,327.3691,416.2461,333.4468,-4.832357,-1.259699,4.144489,0.9983805,-0.01250009,0.0365884,-0.04173052
20150522122103245,0.26376100932064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,184,275,263,428,364.5647,311.0441,346.4457,296.6687,324.9371,290.7513,303.8611,293.3829,288.9481,309.3383,379.3217,313.5291,397.9836,303.9395,420.3988,300.3825,442.6458,302.4918,453.7383,317.7082,343.4361,326.4413,336.7956,322.5567,326.9322,320.2986,316.8768,320.9509,310.1257,323.5811,316.8704,329.4361,326.1752,332.5538,335.6895,331.5529,399.5453,330.4604,407.5131,327.532,416.2867,326.5817,425.5877,327.5491,432.0664,331.496,425.3663,336.3229,415.7648,338.2796,407.6819,335.8891,371.3898,327.3043,371.0112,346.4261,372.1767,365.9696,372.7356,385.0484,345.8086,387.7309,372.2173,396.9062,398.531,391.7008,335.4109,419.3334,347.6199,413.0743,360.2952,409.4707,372.3062,413.5358,386.082,411.7797,399.1729,416.1289,408.6864,421.5342,398.1611,434.1725,385.0745,441.4469,371.2389,440.4735,359.4615,438.3448,346.2275,430.4384,339.3507,420.2811,357.6121,420.2954,371.8483,421.3127,389.1875,421.0528,404.4659,422.3077,388.3459,425.6783,371.7617,426.2559,357.5891,424.8318,276.6879,312.889,275.2424,336.143,274.4109,359.0817,275.9155,383.742,281.0337,407.3293,295.2383,433.5821,317.6982,456.6942,342.6795,473.905,370.8964,478.7445,398.5218,473.5957,420.9116,458.2942,441.8861,439.422,454.9153,414.0086,462.0094,392.4935,465.9494,370.5383,466.7765,348.6683,466.1085,327.8115,346.3537,312.2967,325.6475,308.3995,306.9184,307.8995,399.7021,317.8397,419.8808,315.9938,438.9289,316.989,328.0099,327.3582,416.3057,333.3811,-5.035976,-1.173091,4.182694,0.9983003,-0.01182343,0.03690508,-0.04352826
20150522122103289,0.310781323577651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,186,274,261,415,364.6537,310.9342,347.2082,296.7483,327.1422,290.8594,306.892,292.8159,293.7577,305.8342,380.8636,313.0734,398.3474,303.8407,420.406,300.3813,442.5064,302.3349,453.2199,316.8907,343.4728,325.6133,337.0143,321.9589,327.8159,319.6801,318.2837,319.8191,311.9022,321.8058,318.5276,327.3263,327.0903,330.7617,336.0029,329.4259,399.9111,330.2915,407.9285,327.2595,416.7805,326.4764,425.8188,327.4846,432.1211,331.4405,425.4367,336.1478,415.912,338.1072,407.8702,335.7581,371.7933,326.7465,371.3682,346.156,372.8282,365.735,373.0484,384.9268,345.8795,387.5226,372.3609,396.8478,399.3716,391.3916,336.3409,419.3049,348.3286,412.9628,361.4968,409.4509,372.5957,413.4406,386.0815,411.7712,398.7283,415.7884,407.9373,420.6467,397.2148,431.3841,384.4469,435.3492,372.5381,433.6254,361.6873,434.7176,347.0241,430.1143,339.9372,420.3059,358.0858,420.2135,372.4614,421.061,389.1216,420.9679,403.9386,421.8296,388.0964,423.0942,373.0526,422.0546,358.62,422.8226,276.6991,312.8713,275.2632,336.1195,274.4761,359.1413,275.9698,383.7542,281.051,407.3078,295.5201,433.2505,317.7057,456.6846,342.3221,474.3503,370.6233,479.9777,398.1377,474.8206,420.0965,458.9371,440.7517,439.9539,454.4088,414.9914,462.1863,393.561,466.7123,371.2992,467.4219,348.9335,466.1518,327.7625,347.1865,312.0645,326.9056,307.8846,310.0434,306.1023,399.8738,317.7483,419.9541,315.9002,438.3432,316.097,328.1512,326.5214,416.3626,333.237,-5.649862,-1.529207,4.565073,0.9978773,-0.01528035,0.04043245,-0.04871006
20150522122103332,0.355204930500616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,185,186,274,262,420,364.7002,310.7766,347.2042,296.7425,327.0782,290.8805,306.828,292.851,292.9823,306.0872,382.4852,312.7014,401.3923,304.1398,422.6258,300.5487,442.9341,302.3079,453.3565,316.8786,343.5106,325.5184,337.0191,321.8279,327.9325,319.5603,318.3852,319.6855,311.9684,321.6925,318.5595,327.1656,327.1613,330.4919,336.0047,329.3874,400.7234,330.5629,408.4229,327.1614,417.4499,326.4272,426.7918,327.4187,433.1621,331.3015,426.3192,335.6735,417.0349,337.6303,408.5648,335.7779,371.9431,326.6666,371.5292,346.0107,372.897,365.6951,373.22,384.7719,345.9439,387.5066,372.6222,396.8424,399.9023,391.5556,336.6389,419.4133,348.6045,412.9633,361.7148,409.403,372.6053,413.4415,385.9814,411.7298,398.0186,415.7115,407.3507,420.5655,397.1596,431.4005,383.894,436.0601,371.7011,434.599,361.5784,434.9909,347.0984,430.1538,340.9973,420.4228,358.7864,420.1439,372.4955,421.0523,388.9767,420.966,402.0702,421.7999,387.0956,422.5544,373.0003,422.09,358.787,422.7758,278.5242,310.9941,277.5641,333.5565,275.429,358.4017,276.4137,382.5865,280.3463,405.12,294.1355,431.9968,316.6694,455.9773,341.8231,474.3352,370.5652,479.9932,398.1212,474.7938,420.096,458.9455,440.7663,439.946,454.4591,415.0265,462.2666,393.6049,466.8023,371.361,467.858,349.0484,466.7912,327.8938,347.1643,312.0621,326.9052,307.8847,309.9809,306.1392,402.4446,317.4538,422.42,315.7195,438.6593,316.0759,328.1913,326.2713,416.6293,333.163,-5.47408,-1.494529,5.017006,0.9977899,-0.01510432,0.04433619,-0.04713222
20150522122103380,0.398295492567669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,185,274,261,428,364.7982,310.6062,347.7264,296.8596,329.0651,291.3504,308.9705,292.7291,294.7485,303.3086,383.4794,312.7374,401.4314,304.1473,422.2529,300.7286,441.7861,302.2534,452.5238,315.7225,343.6368,325.4649,338.4779,320.4902,330.0002,318.0374,319.5849,318.6766,312.0556,321.6469,318.754,327.1038,327.5892,330.2869,336.3569,329.1988,401.9251,330.3855,409.93,325.935,419.1173,325.4188,427.6514,326.8123,433.4703,331.132,426.6146,335.5145,417.4836,337.597,408.9905,335.7354,372.9024,327.4873,373.3718,346.5592,374.5589,366.0856,374.2777,384.8035,346.1738,387.4621,374.9467,398.1234,402.1873,391.5358,336.6398,419.4142,348.7527,413.0076,362.2483,410.2027,373.442,413.8199,386.2807,412.2338,398.127,415.7658,407.7327,420.4336,397.5952,431.245,384.7408,436.143,372.1566,434.8553,361.6308,434.9995,347.3769,430.0944,341.0249,420.4121,358.7507,420.055,372.9975,420.9789,389.1163,420.9299,402.1097,421.7013,387.4369,422.5183,373.0201,422.114,358.7663,422.6992,274.376,310.4455,273.3604,334.8309,273.9845,359.3004,276.335,382.6569,281.1306,405.7853,295.9392,432.4207,318.287,455.0087,343.6933,472.5415,371.9406,478.7904,401.045,473.0742,422.9077,457.4016,442.6017,437.7242,455.618,414.1741,463.7338,393.0259,468.6009,371.1471,469.2241,348.4633,469.1759,326.934,347.7018,311.4538,328.5475,307.6762,310.951,306.3395,402.7465,317.3484,422.3008,315.7936,438.3282,316.0427,328.6931,325.4833,416.9011,332.3635,-6.117314,-1.294043,4.084145,0.9978561,-0.01317038,0.03618247,-0.05291918
