TIMESTAMP,HIGH_PRECISION_TIME_FROM_START,STIMCODE,EXPRESSION_BROW_RAISER_LEFT,EXPRESSION_BROW_RAISER_RIGHT,EXPRESSION_BROW_LOWERER_LEFT,EXPRESSION_BROW_LOWERER_RIGHT,EXPRESSION_SMILE,EXPRESSION_KISS,EXPRESSION_MOUTH_OPEN,EXPRESSION_EYES_CLOSED_LEFT,EXPRESSION_EYES_CLOSED_RIGHT,EXPRESSION_HEAD_TURN_LEFT,EXPRESSION_HEAD_TURN_RIGHT,EXPRESSION_HEAD_UP,EXPRESSION_HEAD_DOWN,EXPRESSION_HEAD_TILT_LEFT,EXPRESSION_HEAD_TILT_RIGHT,EXPRESSION_EYES_TURN_LEFT,EXPRESSION_EYES_TURN_RIGHT,EXPRESSION_EYES_UP,EXPRESSION_EYES_DOWN,EXPRESSION_TONGUE_OUT,EXPRESSION_PUFF_RIGHT,EXPRESSION_PUFF_LEFT,BOUNDING_RECTANGLE_HEIGHT,BOUNDING_RECTANGLE_WIDTH,BOUNDING_RECTANGLE_X,BOUNDING_RECTANGLE_Y,AVERAGE_DEPTH,LANDMARK_0_X,LANDMARK_0_Y,LANDMARK_1_X,LANDMARK_1_Y,LANDMARK_2_X,LANDMARK_2_Y,LANDMARK_3_X,LANDMARK_3_Y,LANDMARK_4_X,LANDMARK_4_Y,LANDMARK_5_X,LANDMARK_5_Y,LANDMARK_6_X,LANDMARK_6_Y,LANDMARK_7_X,LANDMARK_7_Y,LANDMARK_8_X,LANDMARK_8_Y,LANDMARK_9_X,LANDMARK_9_Y,LANDMARK_10_X,LANDMARK_10_Y,LANDMARK_11_X,LANDMARK_11_Y,LANDMARK_12_X,LANDMARK_12_Y,LANDMARK_13_X,LANDMARK_13_Y,LANDMARK_14_X,LANDMARK_14_Y,LANDMARK_15_X,LANDMARK_15_Y,LANDMARK_16_X,LANDMARK_16_Y,LANDMARK_17_X,LANDMARK_17_Y,LANDMARK_18_X,LANDMARK_18_Y,LANDMARK_19_X,LANDMARK_19_Y,LANDMARK_20_X,LANDMARK_20_Y,LANDMARK_21_X,LANDMARK_21_Y,LANDMARK_22_X,LANDMARK_22_Y,LANDMARK_23_X,LANDMARK_23_Y,LANDMARK_24_X,LANDMARK_24_Y,LANDMARK_25_X,LANDMARK_25_Y,LANDMARK_26_X,LANDMARK_26_Y,LANDMARK_27_X,LANDMARK_27_Y,LANDMARK_28_X,LANDMARK_28_Y,LANDMARK_29_X,LANDMARK_29_Y,LANDMARK_30_X,LANDMARK_30_Y,LANDMARK_31_X,LANDMARK_31_Y,LANDMARK_32_X,LANDMARK_32_Y,LANDMARK_33_X,LANDMARK_33_Y,LANDMARK_34_X,LANDMARK_34_Y,LANDMARK_35_X,LANDMARK_35_Y,LANDMARK_36_X,LANDMARK_36_Y,LANDMARK_37_X,LANDMARK_37_Y,LANDMARK_38_X,LANDMARK_38_Y,LANDMARK_39_X,LANDMARK_39_Y,LANDMARK_40_X,LANDMARK_40_Y,LANDMARK_41_X,LANDMARK_41_Y,LANDMARK_42_X,LANDMARK_42_Y,LANDMARK_43_X,LANDMARK_43_Y,LANDMARK_44_X,LANDMARK_44_Y,LANDMARK_45_X,LANDMARK_45_Y,LANDMARK_46_X,LANDMARK_46_Y,LANDMARK_47_X,LANDMARK_47_Y,LANDMARK_48_X,LANDMARK_48_Y,LANDMARK_49_X,LANDMARK_49_Y,LANDMARK_50_X,LANDMARK_50_Y,LANDMARK_51_X,LANDMARK_51_Y,LANDMARK_52_X,LANDMARK_52_Y,LANDMARK_53_X,LANDMARK_53_Y,LANDMARK_54_X,LANDMARK_54_Y,LANDMARK_55_X,LANDMARK_55_Y,LANDMARK_56_X,LANDMARK_56_Y,LANDMARK_57_X,LANDMARK_57_Y,LANDMARK_58_X,LANDMARK_58_Y,LANDMARK_59_X,LANDMARK_59_Y,LANDMARK_60_X,LANDMARK_60_Y,LANDMARK_61_X,LANDMARK_61_Y,LANDMARK_62_X,LANDMARK_62_Y,LANDMARK_63_X,LANDMARK_63_Y,LANDMARK_64_X,LANDMARK_64_Y,LANDMARK_65_X,LANDMARK_65_Y,LANDMARK_66_X,LANDMARK_66_Y,LANDMARK_67_X,LANDMARK_67_Y,LANDMARK_68_X,LANDMARK_68_Y,LANDMARK_69_X,LANDMARK_69_Y,LANDMARK_70_X,LANDMARK_70_Y,LANDMARK_71_X,LANDMARK_71_Y,LANDMARK_72_X,LANDMARK_72_Y,LANDMARK_73_X,LANDMARK_73_Y,LANDMARK_74_X,LANDMARK_74_Y,LANDMARK_75_X,LANDMARK_75_Y,LANDMARK_76_X,LANDMARK_76_Y,LANDMARK_77_X,LANDMARK_77_Y,EULER_ANGLE_PITCH,EULER_ANGLE_ROLL,EULER_ANGLE_YAW,QUATERNION_W,QUATERNION_X,QUATERNION_Y,QUATERNION_Z
20150522152906610,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,138,166,401,233.0514,203.8486,215.4986,190.5753,195.1545,184.2423,173.5183,183.0063,155.6373,192.757,254.2336,207.2665,271.0789,202.0124,289.0377,200.1349,307.1683,202.7431,317.6458,214.7115,207.8187,215.6283,201.2921,211.5484,192.5941,209.3921,183.1353,209.5296,174.7861,210.8533,182.2583,214.9446,191.2505,218.5219,200.4025,217.7729,265.1307,226.1687,272.7345,223.1836,280.9436,222.448,288.9446,224.1257,294.9528,227.8501,287.6736,230.9419,279.6288,232.2567,272.2726,229.9185,239.5388,219.0062,238.3302,240.3271,238.3939,260.876,237.7139,281.3641,208.0056,280.9867,234.6681,293.2432,260.1654,284.2827,192.1898,308.9046,206.6814,305.4484,221.3078,303.5047,232.4865,306.4899,243.3258,304.3169,253.2556,306.6531,261.0338,310.7823,252.3938,317.7621,241.5369,323.5623,230.4701,323.8315,218.3728,322.1383,204.2781,316.3001,198.6562,310.6908,217.2079,311.2407,231.9463,312.3268,243.5291,310.8629,255.0171,310.6995,243.0697,312.0563,231.0923,312.9957,216.9314,312.0402,128.5455,195.1544,125.3714,217.0521,123.5727,241.5927,127.2621,264.9744,133.3949,288.8112,148.0946,314.8618,169.3833,339.0908,194.2528,359.5249,222.5784,366.9191,249.6171,361.6855,270.5253,344.858,289.6504,324.9816,304.214,303.7881,313.2864,283.3878,319.8878,263.3676,323.3614,242.0008,325.723,221.9966,212.0844,203.7473,192.1922,198.2635,173.7774,195.5163,272.8401,212.0375,288.8287,212.4056,303.0851,212.9104,192.0547,214.4571,279.8603,226.3539,-17.15179,-5.358155,-12.1156,0.9829584,-0.03024137,-0.0973065,-0.1530022
20150522152906658,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,181,181,122,166,402,220.5588,200.6001,202.85,187.9446,180.6817,182.4703,158.648,181.7198,142.9689,194.6169,241.8893,203.1396,259.082,196.7741,277.3232,194.2697,295.8065,195.8996,307.4588,207.2064,198.5446,213.6009,190.7566,209.8368,181.5918,207.7467,171.0555,207.292,163.6162,209.5521,170.9019,214.3488,180.8128,217.915,190.4254,216.7557,254.2495,220.2419,262.5323,216.6694,271.3489,216.0257,279.671,217.5152,285.3639,220.8786,279.3857,224.7739,270.0764,226.8736,261.9346,224.1418,229.0693,216.0907,228.501,237.0987,228.6724,257.5319,229.2263,277.7948,200.5186,278.7115,226.5995,289.5347,252.8302,281.5805,186.5491,305.3816,199.866,301.1517,214.4492,299.818,226.0691,302.382,236.7822,299.9521,246.373,301.2601,253.9685,304.8689,246.8053,313.5603,236.739,320.4535,225.4949,321.4591,212.7188,320.0891,197.7121,313.451,193.4997,307.5117,210.6358,308.5161,225.6665,309.4192,237.5733,307.6687,247.8248,305.5578,236.4123,307.7759,224.4751,309.8306,209.9692,308.2425,121.4454,196.569,118.314,220.4725,117.8401,246.0515,122.5593,270.7562,130.8438,295.0585,147.5929,317.1155,169.3827,339.0995,193.8287,358.9543,219.9472,364.7561,244.8621,357.5609,265.2475,341.3918,285.6709,323.7062,302.4966,303.7487,312.1204,282.9204,316.7503,260.4976,317.9243,237.1251,317.1637,215.4652,199.9271,200.0992,180.0738,196.0992,162.0727,195.349,260.9965,206.281,277.1714,205.5887,292.385,206.2672,182.9012,214.0719,269.2322,221.4805,-17.81149,-2.691833,-12.66879,0.9820431,-0.005988115,-0.1053567,-0.1563821
20150522152906704,0.049004075496238,0,25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,181,117,162,397,218.2418,201.4004,198.0105,187.9702,175.241,182.9599,152.2782,183.1464,136.2859,196.813,238.7699,202.8228,255.5917,195.9144,274.2597,193.2711,293.8686,194.9968,307.0155,207.2121,193.3421,212.9942,185.9955,210.0325,177.3692,208.0779,168.1189,208.2043,159.8619,209.6418,167.6967,213.9311,176.9936,217.6158,185.9046,216.294,252.1025,219.9419,260.1748,216.7794,268.468,215.8062,276.0385,216.9049,281.5931,219.7832,275.1732,223.5671,267.4686,225.5469,259.6559,222.9663,226.0793,215.9341,225.6387,236.8833,226.4769,257.3207,227.0648,277.6811,199.5257,278.8402,225.225,289.38,250.157,280.5927,185.4837,306.7312,199.4385,301.8234,214.317,299.842,225.5296,302.4275,235.8643,299.8468,246.0615,301.2534,253.8625,304.911,246.3558,313.6725,234.968,320.1738,223.6126,320.7284,212.0321,320.2317,197.0525,314.2036,192.8411,308.26,210.4656,308.5144,225.4459,309.3842,236.8272,307.5891,247.7779,305.5484,235.8232,308.1982,224.0004,309.9656,209.2239,309.2151,112.528,196.4214,110.6162,218.1181,111.0072,243.8486,117.0274,268.8268,126.1292,293.36,144.6063,317.0429,167.2925,339.9305,191.0164,359.2378,218.7204,365.1886,244.4104,358.0809,265.2435,341.429,284.854,322.509,301.2354,302.3687,308.8351,278.8,312.6288,255.9675,314.0141,230.9292,313.2093,209.631,195.9385,201.493,174.3777,197.152,155.6719,196.7046,257.861,206.0802,275.9341,205.6699,290.8656,206.0661,178.0648,214.1764,268.3934,221.198,-18.15759,-1.616301,-13.61554,0.9806764,0.004873133,-0.1148321,-0.1583155
20150522152906762,0.0942274272234281,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,182,181,110,160,392,208.1302,202.0148,189.1883,188.1936,166.9608,182.9649,145.0087,182.8735,129.8532,196.1208,229.1861,202.6466,245.3597,195.5442,263.8094,192.1997,283.2425,192.339,297.0652,204.4324,185.3524,213.4332,177.869,210.6818,168.1159,208.8472,157.8794,209.1243,149.742,210.2285,157.5028,214.1324,167.4051,217.0657,177.132,215.3862,244.2722,218.6077,252.3086,216.508,260.7329,215.5476,268.8058,216.4799,275.1664,218.8178,268.2662,221.6924,259.8367,223.0526,251.9169,220.7111,216.5468,215.1335,216.7253,237.3135,217.5075,257.6501,218.2001,277.8189,191.4848,280.7957,216.9888,290.2347,242.6611,280.4792,177.4473,307.2895,191.9379,303.7693,207.1737,300.9709,217.0678,303.3263,227.42,300.8404,238.7405,301.9083,248.8182,305.125,240.6013,313.6461,228.4041,321.0706,216.3114,323.5781,204.9457,321.7997,189.5194,315.4732,187.1397,309.3693,204.3352,309.295,218.0069,309.2732,229.3485,307.7932,240.1904,305.8107,227.9804,309.4017,215.7189,311.3405,201.9273,311.239,106.3081,200.3421,106.9362,221.9273,108.9973,247.3079,116.1128,270.6716,124.9155,295.8239,142.4271,318.8232,164.8507,341.0251,188.6223,359.2791,214.6804,365.4183,238.716,358.7344,258.8391,341.5541,277.8871,320.6047,293.6697,299.2094,301.3003,277.3409,304.7805,254.5907,306.7294,230.7219,306.9523,210.2617,186.4049,201.7392,165.7941,197.016,147.9648,196.4496,248.5583,206.4664,265.5503,204.366,281.4831,203.3807,169.0525,213.5797,259.5097,219.3909,-17.82689,-0.7881063,-12.80172,0.9818606,0.01052108,-0.1090759,-0.1547301
20150522152906813,0.151777851584936,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,181,181,111,161,393,205.5236,201.7372,186.0832,189.7913,165.5139,183.7906,143.883,183.5427,129.4712,196.1723,228.8147,202.6297,244.3358,195.721,262.7672,192.3403,282.5119,192.3756,296.1978,204.5264,184.5388,213.4151,176.1884,211.1156,166.8003,209.6398,156.845,209.9908,148.6829,211.4219,156.3961,215.4206,166.2998,218.4474,176.0998,216.1086,243.2276,218.8089,250.9525,216.6869,259.4516,215.7521,267.7992,216.5956,274.3871,218.5831,267.4881,222.2657,258.4748,224.3976,250.3662,221.5331,215.9785,215.1796,216.3007,237.2932,217.3715,257.7111,218.1584,277.9229,190.1613,280.5744,216.5891,290.4731,242.5739,280.3159,176.7304,307.8821,191.3682,303.8866,205.6098,301.4574,216.8754,303.4056,227.3785,300.8927,238.3397,302.0744,247.6235,305.2292,240.0209,314.0673,227.8668,321.886,215.4702,324.674,203.4872,323.0886,188.8284,316.1953,186.5361,309.8516,202.4364,310.1135,217.0655,309.7177,228.8896,308.0162,239.6183,306.0866,227.9984,309.4482,215.6746,311.4229,201.5149,311.5147,105.2053,200.5945,104.1557,223.535,105.6115,250.4502,113.1866,275.4686,123.6916,299.998,141.7208,322.8019,163.9937,342.923,186.4783,360.998,214.0773,366.1186,238.4762,359.0302,258.5391,341.6471,277.325,320.8979,291.1658,301.0059,300.4261,278.9908,303.5846,255.8478,304.55,232.3892,305.3562,210.3596,184.6058,202.556,165.3841,197.3747,147.9496,196.4653,248.4492,206.3843,264.6124,204.5006,279.6643,203.8358,168.7382,213.9918,258.6081,219.6308,-17.67758,-0.4646043,-13.73085,0.9811058,0.01438984,-0.1174987,-0.1530307
20150522152906865,0.202987794038617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,182,181,111,161,393,206.1349,202.7935,186.0743,189.8299,165.3627,183.9778,143.7017,183.8081,128.8549,197.3345,226.8306,204.337,243.973,196.2564,262.3739,193.1225,282.2838,193.0762,296.3085,206.8366,183.9889,213.2984,175.7276,211.2215,166.6295,209.7115,156.7971,210.0504,148.6794,211.4271,156.3862,215.4225,166.2763,218.4416,175.88,216.0564,242.8462,219.0079,250.925,216.7212,259.2852,216.0689,267.3558,217.4142,274.2169,218.9829,267.2036,222.9838,258.3115,224.8411,250.1595,221.8999,215.5659,215.3005,215.1519,237.8763,216.5011,258.3845,217.2339,279.0126,189.3178,280.3661,216.1354,290.623,241.818,280.7301,174.9426,308.5754,190.0117,304.546,205.1329,301.637,216.0607,304.4328,227.0732,301.1331,237.4776,303.2225,246.5211,306.8159,238.8764,315.7123,226.1015,325.2437,214.4589,326.1735,202.631,324.1787,188.1256,316.946,183.6118,310.3122,201.9199,310.6942,216.1909,310.8472,227.0435,308.9821,239.0835,306.9091,227.0313,310.7571,215.0542,312.5944,200.8851,312.2838,105.2024,200.5928,104.1785,223.5568,105.6879,250.598,113.3018,275.6642,123.6533,300.0899,141.698,322.8877,163.3827,343.9665,185.7285,362.2934,211.993,368.3501,235.4617,362.7382,256.9445,345.6073,275.5948,325.9435,290.8265,304.4923,299.8553,283.0165,302.5675,259.2822,303.5057,234.9169,302.8084,213.5132,184.8505,203.2508,165.2094,198.4327,147.8951,196.949,246.5319,208.4897,263.6706,206.3189,279.2956,205.8019,168.6757,214.0543,258.4047,219.8624,-18.47992,-0.6985161,-13.05725,0.9807169,0.01227881,-0.1112498,-0.1602094
20150522152906913,0.254615262398816,0,9,0,0,42,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,181,181,112,161,399,217.0561,207.063,199.318,193.5854,178.9227,187.874,157.3227,185.6073,141.7165,195.0854,235.5883,209.7991,250.7376,202.4399,269.0656,200.5403,287.3773,199.6598,298.2905,213.3862,191.9198,214.6674,185.4829,212.8185,176.5155,211.0663,166.2305,210.9676,158.4196,210.5397,165.2889,215.25,174.6886,219.4037,184.6348,218.0736,250.1052,221.5696,258.3303,221.8685,266.6267,222.5804,274.0767,223.6353,280.7617,224.304,274.143,227.1619,265.0087,229.3939,257.0542,226.9253,223.6664,221.6107,223.0211,243.4406,223.8513,264.0555,223.9247,283.443,196.5272,280.984,220.9463,292.0516,246.4955,283.5858,180.7554,309.1806,194.6723,304.4123,211.0871,303.7364,222.0468,307.1813,232.0436,304.6741,241.942,306.7707,250.2863,310.3087,241.5524,321.42,228.7958,328.922,217.6853,330.0688,206.6604,329.8521,192.2107,322.0089,185.5875,310.618,208.7857,312.6287,221.2682,313.8427,233.3983,312.1479,246.7177,311.2675,231.3451,313.999,218.7874,316.0443,207.4489,315.0514,109.0447,195.0419,108.6178,217.0212,108.3201,242.3704,114.8371,267.5817,125.0469,289.8527,142.467,316.0667,164.2377,338.8094,187.7344,359.5014,214.9865,366.7631,240.6337,360.0048,262.0985,342.4025,283.6311,320.453,299.6142,297.9818,309.5829,278.3132,313.6495,258.2089,314.0868,235.9843,314.5097,215.1581,198.3331,207.4937,177.8889,201.7614,159.6781,198.2153,254.5197,213.6995,270.8271,212.484,284.3648,212.7331,178.6586,215.1448,265.7728,225.3489,-24.05661,-3.102629,-12.52162,0.9724704,-0.003601885,-0.101013,-0.2099636
20150522152906947,0.301824838644917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,181,180,118,170,402,219.7928,206.4128,201.0092,193.0499,179.2639,186.9904,157.4082,185.7317,141.7936,196.9433,241.5647,212.0898,258.3126,204.0723,277.2259,201.085,297.8813,202.7317,310.5796,216.2877,199.1731,215.7021,192.3916,213.4601,182.578,210.9824,172.2437,210.6437,163.9663,210.2003,170.4934,215.35,179.8148,219.2101,189.9756,218.6319,254.5567,222.3429,262.6538,222.7404,271.0725,223.8962,279.7505,225.4303,286.2186,226.7661,279.2499,229.891,269.4108,230.2571,261.6057,227.2623,230.2298,218.5154,228.1853,239.9052,226.4298,262.0441,225.1751,282.3483,199.8134,281.5959,222.6647,292.4511,246.0992,284.5269,179.6824,304.7146,194.2446,302.5201,209.6929,302.3091,222.1909,304.765,232.8373,304.0159,245.0838,303.3517,255.2173,303.3057,244.7364,310.7178,232.3092,315.483,219.4002,315.5036,204.736,315.2535,190.7705,310.6261,184.8494,305.0001,202.878,306.8388,221.6013,309.2931,237.7491,308.1176,250.5641,304.1832,237.4961,306.8163,220.7102,307.8902,202.6901,306.8345,121.8554,204.593,118.8731,226.9114,118.8116,251.5274,123.8541,276.3688,131.6993,298.8757,147.9066,322.3891,166.4891,341.461,187.7496,360.2678,214.5704,366.7469,239.5746,360.9366,261.08,348.6153,282.5127,330.0278,299.3147,312.5251,309.4717,293.1502,316.6505,273.2672,321.4986,251.6233,321.7835,230.9088,198.7614,207.3964,178.1382,201.6208,159.6529,200.1267,262.2157,215.7296,279.361,214.5108,295.8279,216.2849,183.0727,216.3544,272.1332,227.7771,-18.81524,-5.802881,-12.07107,0.9806942,-0.03249574,-0.09537008,-0.1675934
20150522152906991,0.335913345105073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,181,180,128,177,402,229.7337,211.0787,212.8982,197.7695,194.0482,190.1494,174.2069,186.3835,155.9348,195.287,250.3105,214.5602,267.1127,209.2927,284.742,208.0103,302.9552,209.5049,313.4795,220.7278,205.7534,219.9111,198.8618,216.8642,191.0129,214.6299,181.0992,213.5043,172.4538,212.1859,179.3845,217.2645,188.8337,221.3789,197.607,221.5224,261.9212,231.6992,271.0338,231.006,279.3513,231.3064,286.4804,233.1014,292.1129,235.4174,285.6963,238.2469,276.7947,238.8736,269.3696,235.4749,235.7688,228.0992,234.4452,248.8879,234.275,268.7711,234.0706,288.3812,205.3904,287.4911,230.0849,299.5078,254.8765,293.3557,187.983,312.5867,202.8781,309.7483,217.2681,308.811,226.9581,312.3664,236.1012,312.7914,241.314,317.9521,245.7473,323.5534,239.0304,328.4515,230.4412,333.3691,221.6584,333.5632,210.8362,330.8744,198.1006,323.4469,194.9975,315.1635,212.4315,317.075,224.5138,319.2007,232.8747,320.845,238.727,322.3872,231.7301,321.3878,223.07,321.3558,211.3753,319.3821,126.1828,197.7607,122.1091,220.0683,120.138,245.4336,124.5094,268.4361,132.1133,290.9521,147.4366,316.6451,166.5207,341.4154,190.6008,362.5242,218.2163,372.8517,240.7523,369.4924,259.1796,354.5532,276.9226,337.1096,293.382,319.9924,306.5755,299.3523,315.9115,274.3918,321.3773,251.5735,322.4423,229.9069,210.1868,210.2199,191.4435,204.8694,174.913,201.0265,268.0161,219.827,284.5295,220.6142,297.046,219.9336,192.5093,218.2728,277.6593,233.5881,-19.80715,-7.261765,-10.96169,0.9796669,-0.0457052,-0.08305871,-0.1768192
20150522152907035,0.380832481791231,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,181,179,131,178,405,238.1212,214.1584,220.3513,200.0219,200.0241,192.7019,179.714,189.7745,163.0946,200.0417,256.638,218.273,273.9676,213.8198,293.2234,212.73,311.3749,215.4533,323.4167,229.4181,212.1261,221.5685,205.5792,218.3077,197.8501,216.06,188.7479,215.018,180.5394,213.7876,186.3728,219.5533,195.6206,223.8651,204.0473,222.9087,268.6829,234.6858,277.6807,234.345,285.717,234.7768,292.9253,236.7371,297.904,239.9804,291.27,242.9769,282.9401,242.9142,275.5182,239.0029,242.674,230.2581,240.4789,250.9492,240.0321,271.0188,239.615,290.468,208.5247,288.2034,234.4351,302.7964,259.8845,294.7221,189.3511,313.3942,205.9758,311.1888,222.3172,310.3418,233.0184,314.9523,242.8108,313.6597,252.9465,315.9408,260.6764,321.1993,250.3471,328.3928,238.0124,334.6515,226.3324,334.9037,214.2132,331.2963,200.6169,323.2602,197.2715,316.2017,217.3352,318.0223,231.3805,320.3976,241.8304,320.2121,253.0229,320.7565,240.2943,322.4374,228.9482,322.7618,214.1284,319.7355,135.0183,197.8769,130.9242,219.4981,127.6635,244.7213,130.8833,269.329,136.3981,293.6424,150.7859,320.3466,170.9378,345.1597,194.2962,366.6679,220.5873,375.8181,244.5706,370.8251,265.0635,354.1588,283.2558,334.8152,298.2646,316.5536,307.3069,298.9148,316.2188,275.6752,321.5913,253.1614,326.1793,234.4552,217.1438,213.2307,198.2953,207.4168,182.0269,203.8449,276.391,225.187,293.7352,225.5654,306.8935,226.8919,198.6225,220.7116,283.916,238.094,-19.573,-9.187634,-10.74656,0.9792407,-0.06271282,-0.078431,-0.1760777
