TIMESTAMP,HIGH_PRECISION_TIME_FROM_START,STIMCODE,EXPRESSION_BROW_RAISER_LEFT,EXPRESSION_BROW_RAISER_RIGHT,EXPRESSION_BROW_LOWERER_LEFT,EXPRESSION_BROW_LOWERER_RIGHT,EXPRESSION_SMILE,EXPRESSION_KISS,EXPRESSION_MOUTH_OPEN,EXPRESSION_EYES_CLOSED_LEFT,EXPRESSION_EYES_CLOSED_RIGHT,EXPRESSION_HEAD_TURN_LEFT,EXPRESSION_HEAD_TURN_RIGHT,EXPRESSION_HEAD_UP,EXPRESSION_HEAD_DOWN,EXPRESSION_HEAD_TILT_LEFT,EXPRESSION_HEAD_TILT_RIGHT,EXPRESSION_EYES_TURN_LEFT,EXPRESSION_EYES_TURN_RIGHT,EXPRESSION_EYES_UP,EXPRESSION_EYES_DOWN,EXPRESSION_TONGUE_OUT,EXPRESSION_PUFF_RIGHT,EXPRESSION_PUFF_LEFT,BOUNDING_RECTANGLE_HEIGHT,BOUNDING_RECTANGLE_WIDTH,BOUNDING_RECTANGLE_X,BOUNDING_RECTANGLE_Y,AVERAGE_DEPTH,LANDMARK_0_X,LANDMARK_0_Y,LANDMARK_1_X,LANDMARK_1_Y,LANDMARK_2_X,LANDMARK_2_Y,LANDMARK_3_X,LANDMARK_3_Y,LANDMARK_4_X,LANDMARK_4_Y,LANDMARK_5_X,LANDMARK_5_Y,LANDMARK_6_X,LANDMARK_6_Y,LANDMARK_7_X,LANDMARK_7_Y,LANDMARK_8_X,LANDMARK_8_Y,LANDMARK_9_X,LANDMARK_9_Y,LANDMARK_10_X,LANDMARK_10_Y,LANDMARK_11_X,LANDMARK_11_Y,LANDMARK_12_X,LANDMARK_12_Y,LANDMARK_13_X,LANDMARK_13_Y,LANDMARK_14_X,LANDMARK_14_Y,LANDMARK_15_X,LANDMARK_15_Y,LANDMARK_16_X,LANDMARK_16_Y,LANDMARK_17_X,LANDMARK_17_Y,LANDMARK_18_X,LANDMARK_18_Y,LANDMARK_19_X,LANDMARK_19_Y,LANDMARK_20_X,LANDMARK_20_Y,LANDMARK_21_X,LANDMARK_21_Y,LANDMARK_22_X,LANDMARK_22_Y,LANDMARK_23_X,LANDMARK_23_Y,LANDMARK_24_X,LANDMARK_24_Y,LANDMARK_25_X,LANDMARK_25_Y,LANDMARK_26_X,LANDMARK_26_Y,LANDMARK_27_X,LANDMARK_27_Y,LANDMARK_28_X,LANDMARK_28_Y,LANDMARK_29_X,LANDMARK_29_Y,LANDMARK_30_X,LANDMARK_30_Y,LANDMARK_31_X,LANDMARK_31_Y,LANDMARK_32_X,LANDMARK_32_Y,LANDMARK_33_X,LANDMARK_33_Y,LANDMARK_34_X,LANDMARK_34_Y,LANDMARK_35_X,LANDMARK_35_Y,LANDMARK_36_X,LANDMARK_36_Y,LANDMARK_37_X,LANDMARK_37_Y,LANDMARK_38_X,LANDMARK_38_Y,LANDMARK_39_X,LANDMARK_39_Y,LANDMARK_40_X,LANDMARK_40_Y,LANDMARK_41_X,LANDMARK_41_Y,LANDMARK_42_X,LANDMARK_42_Y,LANDMARK_43_X,LANDMARK_43_Y,LANDMARK_44_X,LANDMARK_44_Y,LANDMARK_45_X,LANDMARK_45_Y,LANDMARK_46_X,LANDMARK_46_Y,LANDMARK_47_X,LANDMARK_47_Y,LANDMARK_48_X,LANDMARK_48_Y,LANDMARK_49_X,LANDMARK_49_Y,LANDMARK_50_X,LANDMARK_50_Y,LANDMARK_51_X,LANDMARK_51_Y,LANDMARK_52_X,LANDMARK_52_Y,LANDMARK_53_X,LANDMARK_53_Y,LANDMARK_54_X,LANDMARK_54_Y,LANDMARK_55_X,LANDMARK_55_Y,LANDMARK_56_X,LANDMARK_56_Y,LANDMARK_57_X,LANDMARK_57_Y,LANDMARK_58_X,LANDMARK_58_Y,LANDMARK_59_X,LANDMARK_59_Y,LANDMARK_60_X,LANDMARK_60_Y,LANDMARK_61_X,LANDMARK_61_Y,LANDMARK_62_X,LANDMARK_62_Y,LANDMARK_63_X,LANDMARK_63_Y,LANDMARK_64_X,LANDMARK_64_Y,LANDMARK_65_X,LANDMARK_65_Y,LANDMARK_66_X,LANDMARK_66_Y,LANDMARK_67_X,LANDMARK_67_Y,LANDMARK_68_X,LANDMARK_68_Y,LANDMARK_69_X,LANDMARK_69_Y,LANDMARK_70_X,LANDMARK_70_Y,LANDMARK_71_X,LANDMARK_71_Y,LANDMARK_72_X,LANDMARK_72_Y,LANDMARK_73_X,LANDMARK_73_Y,LANDMARK_74_X,LANDMARK_74_Y,LANDMARK_75_X,LANDMARK_75_Y,LANDMARK_76_X,LANDMARK_76_Y,LANDMARK_77_X,LANDMARK_77_Y,EULER_ANGLE_PITCH,EULER_ANGLE_ROLL,EULER_ANGLE_YAW,QUATERNION_W,QUATERNION_X,QUATERNION_Y,QUATERNION_Z
20150522111421652,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,182,182,250,250,490,340.0502,286.9956,325.192,274.7253,307.1084,268.6003,288.3233,268.4426,273.6254,277.6917,356.6208,292.3791,373.0835,287.2452,389.3539,286.3819,404.9756,290.2115,413.1991,301.365,317.9973,297.1912,313.1222,293.5532,306.3963,290.8078,298.0949,290.3431,291.3504,291.0258,296.4386,296.0506,303.5444,299.6893,311.2739,299.0057,367.9219,306.7173,374.8943,305.0548,382.0817,306.0453,388.231,308.4859,392.1204,313.0415,386.481,315.049,380.0688,314.8882,373.1975,311.3531,346.3443,303.2633,344.8452,320.597,343.7163,338.4954,341.8068,355.4153,312.441,353.0692,335.3187,363.3863,358.5737,362.4401,297.2759,375.7144,308.9438,372.5918,320.9072,371.7291,331.2724,376.3364,342.5152,376.233,351.272,381.2094,356.717,387.2545,349.768,398.619,337.8442,406.4889,324.2491,406.286,312.0852,400.9994,302.3922,389.9498,302.6044,377.7323,316.8388,380.3519,329.3749,383.252,342.1651,385.08,350.3943,387.2858,339.9321,391.6084,327.1219,392.5573,314.5305,387.0476,253.2288,282.7753,248.6488,302.6605,245.4655,322.6819,247.6776,342.7241,252.6273,363.7015,263.3826,386.9449,278.1449,408.7996,296.3087,428.144,319.0664,437.407,341.62,435.2166,358.106,422.138,373.784,406.3376,388.018,389.2471,398.7908,370.4909,407.0433,350.9452,411.9479,330.5771,414.2307,313.0349,322.6935,287.3844,305.6776,282.623,289.7914,281.0371,374.139,297.9802,388.9102,299.357,401.1602,301.6714,307.3073,296.551,380.494,310.6647,-11.04344,-11.35009,-5.078257,0.9899303,-0.09408895,-0.03437414,-0.1000179
20150522111421730,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,182,182,235,250,492,335.9209,285.9096,322.9768,273.4351,305.6244,266.8781,287.6928,266.8983,272.3795,273.6738,351.7133,291.2463,367.197,285.001,383.0532,283.9108,398.4276,286.8901,407.5756,297.4933,313.154,295.2349,308.9977,290.8972,302.4819,288.0676,294.0381,287.6148,288.0964,289.7006,292.7092,295.1143,299.7892,298.7386,306.7216,297.8813,364.8277,304.7849,371.2098,301.9412,378.2126,302.5078,384.596,305.5488,387.8499,310.8672,382.5434,313.2528,376.0164,313.4115,369.6363,310.0213,341.3557,300.668,339.1229,318.3001,338.2596,336.6397,337.8058,353.3652,305.6339,350.4377,331.8608,362.1786,355.7811,360.7577,292.1961,373.8427,303.0693,368.7291,315.8936,368.3265,326.8722,373.5881,339.0277,372.7868,348.3879,377.882,354.3437,385.2921,346.679,395.8984,334.7425,403.2501,321.3551,403.2148,308.6884,398.8076,298.977,387.7242,298.9297,375.8252,310.9513,378.0031,324.3672,380.9284,338.3071,382.3161,346.8345,384.714,337.0629,387.5495,324.0253,388.0474,310.726,383.3293,250.7113,277.5155,244.1579,296.9582,239.8306,317.6102,240.6733,338.432,245.7753,360.622,258.46,384.8622,275.7429,407.8921,295.0352,428.1366,318.1831,436.9034,339.5952,434.5948,356.3574,421.7482,371.276,404.9937,385.1546,387.5533,396.2926,369.1215,405.0584,349.8367,407.8361,328.5943,408.4849,310.2693,318.4925,285.576,302.9612,280.7509,288.3552,278.643,368.4477,296.2405,382.6453,296.7328,393.3971,297.9503,303.1826,293.9995,378.0788,308.4698,-10.71239,-10.90595,-3.88505,0.990859,-0.09140958,-0.02473066,-0.09607843
20150522111421768,0.0780075515944194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,182,182,230,250,486,327.5765,283.3809,313.0583,270.5458,295.8273,263.8591,277.5652,263.0435,260.7913,271.864,343.4756,287.6954,358.8803,281.5984,373.1433,279.5303,388.3553,281.7948,397.7226,292.3152,303.2878,294.6092,299.2567,289.1476,293.0099,285.8604,284.1104,285.6096,276.4942,287.8291,281.6075,293.3302,289.0169,297.0765,296.524,296.9535,355.3537,302.2299,361.6329,298.2399,368.5947,298.5858,375.1304,301.1333,378.2754,306.8972,373.1197,309.1058,366.7313,309.2042,360.1671,306.631,333.0786,297.8553,331.9292,315.4915,331.1039,333.8426,330.6228,351.5525,299.7699,348.6244,324.2382,360.1974,347.6259,356.9282,287.0288,372.8109,298.2158,368.2205,311.5325,368.5695,321.4274,372.6017,331.3361,372.3375,340.6703,374.8636,346.2582,380.6775,337.8129,391.0239,326.4606,398.2097,314.7511,398.4548,303.9653,394.056,294.6388,385.3916,293.3456,375.0226,306.9139,378.6765,319.5535,380.7948,331.9843,382.2825,339.7018,381.3394,329.9124,384.5621,317.5096,385.0339,305.2462,381.1684,237.3959,277.9794,230.9095,297.5695,227.2271,318.6714,230.2122,339.8528,236.8276,362.3533,250.5263,386.0919,270.0894,407.4659,289.635,426.6512,311.8639,433.8592,332.6778,429.9793,348.0375,416.0818,363.6308,398.5007,377.5764,380.4156,386.9203,362.5106,393.9004,343.6812,396.3679,324.2071,396.6018,306.4497,310.5296,282.9901,293.9084,277.7483,278.8911,275.6158,360.569,292.8058,373.8654,292.044,383.9234,292.8942,294.0545,292.3673,368.0066,304.3193,-11.01311,-9.475041,-7.688669,0.9902838,-0.0756133,-0.05860097,-0.1009285
20150522111421808,0.115848043560638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,182,182,228,250,492,326.5544,283.2999,312.2503,270.4036,294.5568,263.7053,274.5659,263.6943,257.7794,272.7431,342.9784,287.6167,358.2239,281.5728,372.8924,279.6523,387.8182,281.8801,396.6116,293.2247,301.8862,294.1121,298.1683,288.9458,291.823,285.7451,282.2609,285.1155,274.5524,287.0638,279.8541,292.8617,287.7925,296.8398,295.4966,296.5382,354.0259,301.9713,360.7761,298.4313,367.8676,298.7702,374.1554,301.5583,377.5494,307.1065,372.3332,309.3721,365.7672,309.5032,359.1224,306.6839,332.3537,297.9561,331.3005,315.5685,330.8305,333.8619,330.1139,351.2484,298.4552,348.9823,322.9885,359.8546,346.5703,356.4604,282.0457,373.7137,296.0089,368.8754,309.0616,367.7618,320.5725,372.4326,331.3311,372.2961,340.502,375.0868,345.454,381.4815,337.4899,391.525,326.1035,399.4788,313.1008,400.2787,299.9575,396.5542,289.6892,386.3918,290.8016,375.7177,304.5555,378.4097,318.5609,380.7223,331.8262,382.2278,336.992,382.575,329.0176,385.2082,315.9378,386.5621,302.6295,382.2583,237.2469,278.1257,230.7468,297.7962,226.9615,319.0387,229.5116,340.4414,235.3042,363.6347,248.2151,387.8393,267.0903,409.4032,286.5506,428.5197,308.8169,434.8837,330.6674,431.5017,346.4066,418.4204,361.2944,401.8684,374.9962,384.4369,384.8757,364.7572,391.9119,344.749,395.6563,324.3987,396.2044,306.293,309.645,282.9821,293.0101,277.7489,277.474,276.0365,359.85,292.8576,373.2545,292.4293,383.3613,293.4443,292.4081,292.1619,366.5113,304.4824,-11.2583,-9.792527,-8.976803,0.9891604,-0.07703167,-0.06924928,-0.1040787
20150522111421841,0.155614409693498,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,182,182,226,250,485,323.756,283.1411,310.7383,270.4341,293.5643,263.8399,274.3949,263.7197,257.7168,272.7568,341.0742,287.4138,355.5838,281.3431,369.8096,279.7148,383.981,281.9932,393.299,293.1361,298.9827,293.8269,295.33,289.1505,289.1995,286.1946,280.8564,285.3969,274.31,286.9923,279.5066,292.7779,286.4472,296.4478,293.4736,296.1551,353.1048,301.7408,359.2253,298.805,365.8317,299.5571,371.99,302.0689,375.9489,307.0147,370.7043,309.3244,364.1812,309.4586,357.5867,306.595,330.244,298.1984,328.2807,316.0833,327.8278,334.5154,327.1734,351.6721,297.3943,348.9549,321.7334,359.8562,344.9697,356.2128,281.9827,373.643,295.287,369.3852,308.0547,368.3951,317.7202,373.5883,327.8115,372.8517,336.5579,376.7963,343.9482,381.5335,333.9156,391.3074,323.0013,399.2068,311.6998,399.8589,299.8313,396.1285,289.663,386.2707,290.0667,375.5558,303.6092,379.1523,316.0368,382.341,327.3639,383.1452,336.0438,382.4543,325.0347,385.132,314.6143,386.4673,301.9701,382.1559,233.8831,277.2302,228.5379,297.1248,224.3223,317.9026,226.6637,338.845,232.3422,361.4033,245.279,385.7737,263.7153,407.56,282.2711,426.3743,304.14,433.701,328.338,431.2067,345.7565,417.916,361.1165,400.7381,375.2862,380.1859,384.492,361.7609,391.1019,342.3939,393.995,321.9464,394.2194,304.543,308.3629,282.963,292.8333,277.8072,277.4177,276.0464,358.2873,292.781,371.5438,292.5074,380.7408,293.632,290.9081,292.1227,364.5423,304.4831,-12.49289,-9.197941,-6.458331,0.9897807,-0.0734692,-0.04710476,-0.1127724
20150522111421875,0.189017303308144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,182,182,223,250,478,321.1148,282.4038,306.8046,269.897,288.5342,263.1783,268.792,263.5114,253.7815,273.2872,337.7547,285.1744,353.7168,280.47,368.8806,278.9157,383.7297,281.7418,392.8954,292.9205,297.8565,293.528,293.4662,289.402,286.4477,286.9982,276.6201,286.7613,269.983,287.3435,275.9316,292.5795,283.5515,296.075,290.7688,295.6889,350.3462,300.1189,356.9003,298.1566,364.3057,299.0123,370.615,301.4342,374.1266,305.9629,368.2169,308.2134,361.7061,308.6256,355.4369,305.4658,328.1408,297.4753,326.8498,315.4854,326.3387,333.9154,325.7523,351.0844,296.147,349.0507,320.3277,359.62,341.6293,355.6548,281.3651,373.6969,294.1266,369.846,307.1993,368.723,317.3047,373.4872,327.0511,372.8302,335.432,376.7584,340.8797,381.3499,331.592,389.6468,319.7588,395.7837,309.4307,396.4108,299.29,392.8922,289.3592,385.4252,288.9209,375.4503,302.474,378.5256,315.2798,381.4665,326.523,382.3404,334.0305,381.9336,323.5674,383.61,312.5529,383.6113,300.1707,380.5294,230.6712,275.685,225.0415,296.0971,222.9024,317.5209,225.4606,338.4785,231.2992,361.4499,244.1251,385.2309,262.6358,406.8068,281.2962,425.6612,303.7164,433.4172,325.6715,429.9209,342.4955,415.7667,358.1271,396.9229,374.2008,378.7336,383.6709,359.4689,390.2494,339.3368,393.1577,320.0294,393.6338,302.4401,304.3349,281.3275,287.5072,276.2497,271.6265,274.6878,353.7004,289.6903,367.8659,290.2061,379.7238,292.4341,286.3706,292.8273,361.9475,303.7861,-12.054,-8.782356,-8.347128,0.9895089,-0.06832133,-0.06414546,-0.1099527
20150522111421912,0.222470694156321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,182,182,220,250,486,318.1232,281.6068,302.3534,268.454,284.1429,261.4229,263.3838,262.685,246.3852,273.6181,335.7661,285.0209,352.6048,279.9518,367.8268,278.3941,382.5818,281.631,389.2418,293.1946,294.1771,293.1934,289.754,289.0261,282.8817,286.6384,273.5052,286.3235,266.7417,286.8714,272.0855,291.8744,279.6827,295.2314,287.1226,294.9604,346.1102,299.4049,352.5643,297.8007,359.7625,298.3441,366.1131,300.5613,369.8526,304.8851,363.9861,307.1164,357.5103,307.6527,351.3528,304.4515,323.0726,295.5008,321.8387,313.3553,321.8152,332.1434,321.2822,349.9883,292.5664,349.0115,314.8272,358.5425,337.3899,355.0997,278.67,372.7784,291.3615,369.3672,304.2606,368.4288,312.6787,372.269,322.947,372.2088,332.1098,376.6299,337.4746,381.0216,329.2319,388.9589,317.5517,395.1429,306.3181,394.7596,296.8457,391.2175,286.3755,383.2219,286.0427,374.3357,300.7916,377.6149,311.5456,379.4362,322.8382,381.196,328.3276,380.5686,319.7167,382.5055,309.1799,382.2873,298.0505,379.3242,227.0801,276.3149,222.3629,298.2342,218.989,321.2943,221.7416,343.0634,229.3673,365.6461,242.7739,387.771,260.333,409.2589,277.1955,429.824,299.5765,438.2335,322.1573,433.9133,337.8585,417.3777,352.9779,397.4662,368.0576,379.1528,380.0535,359.8568,386.2168,339.7462,388.1726,319.0651,389.2866,301.0177,298.6479,279.7215,281.5011,275.0432,264.8659,274.4492,353.3043,289.7689,367.2912,290.0563,377.5478,292.039,283.0038,292.4658,358.0808,303.3273,-10.0498,-8.56083,-7.475477,0.9916913,-0.06849892,-0.05823439,-0.09200545
20150522111421953,0.260436402839833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,10,0,0,182,182,217,247,486,314.2534,281.2188,300.3258,268.5319,283.1644,261.8334,263.356,262.6772,246.6604,273.3556,333.5348,284.6086,348.6941,278.8849,362.934,276.887,377.5349,279.4396,386.3897,289.87,290.3713,292.7766,286.0885,288.861,279.1207,286.6193,271.5838,286.4887,265.0205,286.982,269.9425,291.6619,277.1098,295.0178,284.2032,294.4957,344.1897,299.784,350.2605,297.8562,357.4047,297.8651,363.8621,299.8729,367.8484,304.0742,362.2152,306.4451,355.7824,307.0974,349.2522,304.2261,321.6018,295.739,320.6539,313.7419,320.9411,332.256,320.6502,349.8341,291.0833,348.4624,314.4942,358.4737,336.7636,354.657,278.0015,372.7795,290.6734,369.4571,303.1564,367.937,312.1035,371.9435,322.5517,372.0003,331.3901,376.7072,336.9939,380.9326,328.1361,388.9032,317.0947,395.483,305.9691,395.355,296.2851,391.561,286.0471,383.2416,283.9708,374.3397,298.281,376.7079,310.3906,379.0726,322.1989,380.7735,328.3282,380.5671,319.5089,382.5809,308.5924,382.7569,297.2607,379.504,225.9404,276.5162,221.5417,298.4231,218.7238,321.1833,221.3083,342.8367,228.934,365.2585,241.2113,386.5324,259.179,406.228,276.9323,425.0342,299.2803,434.1559,321.6792,429.763,338.3741,414.1024,354.7971,394.6998,369.4709,374.613,379.636,356.6313,385.7207,337.5713,387.9061,317.9859,388.7153,300.2704,297.9685,280.0392,281.1686,275.2529,264.865,274.4498,348.5573,289.5265,362.3563,289.3721,373.889,290.448,279.7104,292.0461,355.7594,302.7011,-10.87765,-7.940251,-8.79989,0.9906856,-0.06146738,-0.06964633,-0.09956457
20150522111421995,0.300568155459223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,182,182,215,243,488,313.4243,280.8813,299.5947,268.3403,282.1587,261.7238,262.8354,262.4267,246.4223,272.9044,332.7292,284.3861,348.3363,278.7222,362.7232,276.8944,377.1899,279.733,386.1599,290.1825,289.8613,292.5125,285.7108,288.7051,279.0092,286.4837,270.9064,286.1917,264.3802,286.6878,269.3162,291.3504,276.5943,294.8253,283.6858,294.2728,343.3687,299.8126,349.2424,297.8539,355.6332,297.7908,361.7589,299.6385,366.0923,303.6806,361.2642,306.4623,354.8562,307.1068,348.2837,304.2277,320.8088,295.9047,319.7069,313.9182,319.7626,332.4745,319.6009,349.9307,290.0125,348.1428,313.4724,358.3203,334.4241,354.4992,276.8467,372.7252,288.3155,369.7072,300.488,367.4751,310.3741,371.33,320.7102,371.5119,328.3005,375.7629,333.2238,380.2824,326.4054,388.645,316.4326,395.6498,305.4944,395.6293,294.7289,391.6904,284.3605,383.112,282.8263,374.2578,295.6889,375.7442,308.6927,378.2892,319.9944,379.4392,327.3399,380.3235,318.8724,382.7466,308.0477,383.1682,294.3777,379.6825,225.2358,276.043,219.7593,297.4482,215.8602,319.1064,218.5392,340.3872,225.357,363.4,239.5662,385.8547,258.2022,405.9162,276.8854,424.8871,299.3761,432.8694,321.4229,429.0759,337.9836,413.7338,353.6012,394.7043,367.2525,375.2572,377.0359,356.752,382.7854,337.4607,386.4557,317.7824,387.4839,300.4805,297.2849,279.8697,280.5338,275.0407,264.7104,274.2188,348.4026,289.3893,362.3131,289.3571,373.7495,290.5054,278.6519,291.6141,354.4601,302.5754,-11.75864,-8.330732,-9.450562,0.9893532,-0.06359167,-0.07431347,-0.1077678
20150522111422035,0.342887300438423,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,182,182,212,239,485,312.2961,280.8979,298.4396,268.4957,279.3103,261.9664,260.005,262.2488,244.8869,272.506,327.306,284.5428,342.6457,278.7354,358.1778,276.8353,373.4133,279.3891,383.5673,290.1967,288.707,292.2378,283.8956,288.2265,277.5093,285.4368,268.8991,284.7718,262.2159,285.9712,268.0921,290.8908,275.2915,294.4126,282.3344,294.0663,341.3337,299.4843,347.7369,297.4414,354.2055,297.4601,360.3654,299.4311,363.9935,303.5391,359.0169,306.1402,352.6776,306.7865,346.0647,303.9124,317.2551,297.0688,315.7854,315.2343,316.537,333.3539,317.3447,349.8696,285.0326,346.4697,312.002,358.0703,334.1254,353.708,270.626,371.6061,282.8263,367.0427,295.8095,364.8972,307.7874,369.6523,318.553,368.6805,327.7167,373.7451,333.3525,379.8229,326.3572,388.5696,316.2195,395.8951,303.7014,397.3076,290.3826,393.5121,279.2242,383.5127,278.8834,373.2328,291.6841,373.9978,306.4225,376.4255,319.0943,377.3679,327.0548,379.948,317.7462,382.4567,304.9662,383.9973,289.833,379.6541,222.1559,275.546,217.7673,296.9886,214.0379,318.9755,217.887,340.399,224.0753,363.3075,238.0751,385.6731,256.7934,405.9303,276.6838,424.9099,299.3761,432.8694,321.4174,429.0665,337.846,413.6115,353.5853,394.7142,367.2509,375.2586,376.9393,356.761,381.4576,337.1144,382.5737,316.5858,383.0449,298.454,295.5182,280.6656,278.3026,275.7849,263.4443,274.5586,344.2138,289.0854,359.024,289.2687,368.7581,290.4464,277.5856,291.1752,352.0895,302.1449,-14.70997,-7.99281,-7.65885,0.9877474,-0.06043717,-0.05717371,-0.1320363
